"Criss Jami, Diotima, Battery, Electric Personality"
Ollie Slaney
"Shane Hipps, Selling Water by the River: A Book about the Life Jesus Promised and the Religion That Gets in the Way"
"Dejan Stojanovic, The Shape"
Colin Thompson
"Tess Gerritsen, The Surgeon"
emma mckenzie
Naveen Rajeev
"Thomas Merton, No Man Is an Island"
Mohammad Salman B. Sanayon
Lionel Suggs
John Corder
"Alasdair Gray, Poor Things"
"Wally Lamb, She's Come Undone"
Blaise Pascal
"Neil Gaiman, American Gods"
"Nick Harkaway, The Blind Giant"
Mollie Marti
Mollie Marti
"Jean Vanier, Finding Peace"
"Marilynne Robinson, Gilead"
"Markus Zusak, Getting the Girl"
Oliver Cromwell.
"Ramona Ausubel, No One is Here Except All of Us"
Todd McFarlane
Mehmet Murat ildan
"Leo Tolstoy, The Kreutzer Sonata"
Knight of the woeful countenance
"Nick Harkaway, The Blind Giant"
"John Gardner, The Art of Fiction: Notes on Craft for Young Writers"
"Umberto Eco, Numele trandafirului"
Newton Gatambia
Wil Zeus
"G. Wayne Miller, King of Hearts: The True Story of the Maverick Who Pioneered Open Heart Surgery"
Mehmet Murat ildan
Mehmet Murat ildan
Mehmet Murat ildan
Mehmet Murat ildan
Eric Oneil Smith Jr
"Paulo Coelho, By the River Piedra I Sat Down and Wept"
"Jeanette Winterson, Why Be Happy When You Could Be Normal?"
"David Mitchell, Black Swan Green"
E.E. Cummings
"Jessica Zafra, Womenagerie and Other Tales from the Front"
"Sergei Lukyanenko, Night Watch"
Lisa Unger
Velyn Cooper
"Markus Zusak, Underdog"
Albert Camus
"Deb Caletti, The Story of Us"
"Wallace Stegner, On Teaching and Writing Fiction"
"E.A. Bucchianeri, A Compendium of Essays: Purcell, Hogarth and Handel, Beethoven, Liszt, Debussy, and Andrew Lloyd Webber"
"John Irving, In One Person"
"Paulo Coelho, By the River Piedra I Sat Down and Wept"
"Sarah Dessen, Just Listen"
Dakota Dawn
"José Saramago, The Cave"
"William Shakespeare, Troilus and Cressida"
Nema Al-Araby
"Michael Eric Dyson, Can You Hear Me Now?: The Inspiration, Wisdom, and Insight of Michael Eric Dyson"
Paul Henri Thiry d'Holbach
"E. Lockhart, Fly on the Wall: How One Girl Saw Everything"
Steven L. Peck
"David Baldacci, The Whole Truth"
Samantha *
 that you were created less equipped than necessary to fulfill your purpose. What if you let go of that belief and connected with the truth of your innate power to change and shape your life? You ARE enough. You CAN change and shape your own life. Anyone who tells you different is simply lying. Your life has immeasurable potentiality for greatness
"Andrew Ashling, The Invisible Chains - Part 1: Bonds of Hate"
"William Faulkner, Light in August"
"Barbara Marciniak, Family of Light: Pleiadian Tales and Lessons in Living"
Charles Darwin
"David Gemmell, Dark Moon"
 they aren't held back by what we know is false or true. What's important is how a story makes you feel inside.
"Chögyam Trungpa, Cutting Through Spiritual Materialism"
"Alan Watt, The 90-Day Novel: Unlock the story within"
"K.P. Yohannan, Living in the Light of Eternity"
Hui-Neng
"Barbara Marciniak, Family of Light: Pleiadian Tales and Lessons in Living"
"David Mitchell, number9dream"
"Juliet Barker, The Brontës: A Life in Letters"
"George Gordon Byron, Don Juan"
"David Mitchell, Ghostwritten"
Winston S. Churchill
"Pope Benedict XVI, Jesus of Nazareth, Part Two: Holy Week: From the Entrance into Jerusalem to the Resurrection"
"James Webb Young, A Technique for Producing Ideas"
Col. Thomas Aspinwall
"Virginia Woolf, To the Lighthouse"
"Norah Vincent, Voluntary Madness: My Year Lost and Found in the Loony Bin"
"Frank O'Connor, Collected Stories"
 the truth thou art unsure.
Ralph Waldo Emerson
Joseph Conrad
Langston Hughes
River Phoenix
C. JoyBell C.
"Alexander McCall Smith, The Sunday Philosophy Club"
"Vera Nazarian, The Perpetual Calendar of Inspiration"
"Grant Morrison, Supergods: What Masked Vigilantes, Miraculous Mutants, and a Sun God from Smallville Can Teach Us About Being Human"
"Oscar Wilde, The Picture of Dorian Gray"
"Carlos Ruiz Zafón, The Shadow of the Wind"
"Jean-Jacques Rousseau, Reveries of the Solitary Walker"
"Raymond E. Feist, Prince of the Blood"
Yaqub ibn Ishaq al-Kindi
Tedd Tripp
"Megan Chance, The Spiritualist"
"Ralph Ellison, Juneteenth"
"Jonathan Messinger, Hiding Out"
"Michael Ruhlman, Walk on Water: The Miracle of Saving Children's Lives"
"Alexander McCall Smith, The Sunday Philosophy Club"
"Robert M. Pirsig, Zen and the Art of Motorcycle Maintenance: An Inquiry into Values"
"Edward Abbey, Postcards from Ed: Dispatches and Salvos from an American Iconoclast"
"Norton Juster, As Silly as Knees, As Busy as Bees: An Astounding Assortment of Similes"
"Phoebe Kitanidis, Glimmer"
"Padgett Powell, Mrs. Hollingsworth's Men"
Ryan Cayne
"Beth Neff, Getting Somewhere"
Ryan Cayne
m.ralte
"Padgett Powell, Mrs. Hollingsworth's Men"
"Chris Galford, The Hollow March"
"Siriworn Kaewkan, The Murder Case of Tok Imam Storpa Karde"
"Criss Jami, Killosophy"
"Virginia Woolf, The Waves"
"Charles Darwin, The Descent of Man"
"Harlan Coben, Tell No One"
Amos Tversky
"Pope Benedict XVI, Light of the World: The Pope, the Church, and the Signs of the Times - A Conversation with Peter Seewald"
"Melanie Tem, The Man on the Ceiling"
"Friedrich Nietzsche, Thus Spoke Zarathustra"
James H. Cone
"Jon Acuff, Quitter: Closing the Gap Between Your Day Job and Your Dream Job"
Samael Aun Weor
"Putu Wijaya, Gres"
"Pope Benedict XVI, Light of the World: The Pope, the Church, and the Signs of the Times - A Conversation with Peter Seewald"
"Samael Aun Weor, The Revolution of the Dialectic: A Practical Guide to Gnostic Psychology and Meditation"
Wilhelm von Humboldt
"Jane Austen, Pride and Prejudice"
"Adele Griffin, Tighter"
"Helen Humphreys, The Lost Garden"
Friedrich Nietzsche
"Christopher Hitchens, Love, Poverty, and War: Journeys and Essays"
Samuel Johnson
Sarah Slean
Dick Peterson
"Sarah Slean, The Baroness"
"Marian Babson, The Cat Next Door"
 let not the several quality of a thing nor its worth escape thee.
"Christine de Pizan, The Book of the City of Ladies"
Jeff Buckley
"Jasper Fforde, The Eyre Affair"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
Rivka Galchen
"Mary Wollstonecraft, A Vindication of the Rights of Woman"
"Margery Allingham, Dancers in Mourning"
"Laura Gallego García, Dos velas para el diablo"
"Karen Hackel, The Whisper of Your Soul"
"David Gerrold, Star Hunt"
"Henry David Thoreau, A Week on the Concord and Merrimack Rivers / Walden / The Maine Woods / Cape Cod"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
Cemil Meriç
"Barry Unsworth, Sacred Hunger"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Douglas John Hall, Imaging God: Dominion as Stewardship"
"William G. Lycan, Philosophy of Language: A Contemporary Introduction"
"Christopher Peter Grey, Leonardo's Shadow: Or, My Astonishing Life as Leonardo Da Vinci's Servant"
"Jane Roper, Eden Lake"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Hermann Hesse, The Glass Bead Game"
"Geoff Butler, The Killick: A Newfoundland Story"
Tonny K. Brown
"Dee White, Letters To Leonardo"
Joan Bauer
"Mary Rose O'Reilley, The Barn at the End of the World: The Apprenticeship of a Quaker, Buddhist Shepherd"
Czesław Miłosz
"Edward Conze, Buddhist Scriptures"
"Frederick Rolfe, Chronicles of the House of Borgia"
"Patrick White, The Vivisector"
Nobuhiro Watsuki
Julian Barnes
"Stephen King, Under the Dome"
"John A. Widtsoe, Rational Theology"
"Edward Conze, Buddhist Scriptures"
"John A. Widtsoe, Rational Theology"
Dorothea Dix
"Carl Sagan, The Varieties of Scientific Experience: A Personal View of the Search for God"
"John A. Widtsoe, Rational Theology"
Jean-Marie Lehn
Emily Saliers
"Francis Bacon, The Essays"
"Gregory Maguire, What-the-Dickens: The Story of a Rogue Tooth Fairy"
Chris Page
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
Bryce Courtenay
"Dinaw Mengestu, How to Read the Air"
"Maureen Garvie, Amy by Any Other Name"
"Sorin Cerin, Wisdom Collection: The Book of Wisdom"
"Sorin Cerin, Wisdom Collection: The Book of Wisdom"
"Sorin Cerin, Wisdom Collection: The Book of Wisdom"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
E'yen A. Gardner
"George Seldes, Facts and Fascism"
"Toba Beta, Betelgeuse Incident: Insiden Bait Al-Jauza"
Robert McKee
"Stephen R. Donaldson, The Chronicles of Thomas Covenant, the Unbeliever"
"Charles Dickens, Oliver Twist"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Mary Jo  Putney, The Marriage Spell"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
George Bernard Shaw
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
Toba Beta
Toba Beta
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
"Бодоо Догсом, Үзэмжит өгүүлэл уянгат шүлэглэл"
"Toba Beta, My Ancestor Was an Ancient Astronaut"
Samuel Johnson
"Toba Beta, Betelgeuse Incident: Insiden Bait Al-Jauza"
Toba Beta
"Toba Beta, Betelgeuse Incident: Insiden Bait Al-Jauza"
Toba Beta
Toba Beta
Oliver Hassencamp
Oliver Hassencamp
"Toba Beta, My Ancestor Was an Ancient Astronaut"
Oliver Hassencamp
"Jeffrey L. Geller, Women of the Asylum: Voices from Behind the Walls, 1840-1945"
"Toba Beta, Betelgeuse Incident: Insiden Bait Al-Jauza"
"William Bonner, Mobs, Messiahs, and Markets: Surviving the Public Spectacle in Finance and Politics"
"Chang-rae Lee, Native Speaker"
"Nanak, Japjee: Sikh Morning Prayer"
"Cindy Jacobs, The Reformation Manifesto: Your Part in God's Plan to Change Nations Today"
"Kenneth C. Davis, Don't Know Much about History: Everything You Need to Know about American History But Never Learned"
"Richard Diaz, Illness Defined; The Theorem"
William Osler
Jet Li
"Mark Slouka, Essays from the Nick of Time: Reflections and Refutations"
Johann Georg Zimmermann
"David McCullough, John Adams"
"Jacqueline Winspear, Messenger of Truth"
"Amy Guth, Three Fallen Women"
Jeremy   Taylor
"Paulette Jiles, Enemy Women"
"Kevin Sampsell editor ""Shanghaied"" by Gigi Little, Portland Noir"
"Honoré de Balzac, Gobseck"
"Dragos Bratasanu, Ph.D."
"Dragos Bratasanu, Ph.D."
"Dragos Bratasanu, Ph.D."
"Dragos Bratasanu, Ph.D."
"Dragos Bratasanu, Ph.D."
"Dragos Bratasanu, Ph.D."
Marty Rubin
Marty Rubin
"Donald H. Calloway, No Turning Back: A Witness to Mercy"
George R.R. Martin
C.S. Lewis
C.S. Lewis
C.S. Lewis
Mahatma Gandhi
 we are wondering how painful the best will turn out to be.
Elbert Hubbard
"C.S. Lewis, The Problem of Pain"
Corrie ten Boom
Søren Kierkegaard
"C.S. Lewis, Mere Christianity"
"Fyodor Dostoyevsky, Crime and Punishment"
C.S. Lewis
"Nicholas Sparks, The Last Song"
Mahatma Gandhi
C.S. Lewis
"Harper Lee, To Kill a Mockingbird"
John Lennon
"Chuck Palahniuk, Invisible Monsters"
Sylvia Plath
"Vikram Seth, A Suitable Boy"
Erma Bombeck
Bob Marley
Rick Riordan
"Richard Dawkins, The God Delusion"
Mahatma Gandhi
"Augustine of Hippo, Confessions"
"Alice Walker, The Color Purple"
George Carlin
Epicurus
Elizabeth Gilbert
"C.S. Lewis, Mere Christianity"
"Albert Camus, Notebooks 1951-1959"
Voltaire
 it is the very sign of His presence.
Pierre Teilhard de Chardin
"Dean Koontz, The Darkest Evening of the Year"
"Gordon B. Hinckley, Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes"
"Douglas Adams, The Hitchhiker's Guide to the Galaxy"
"David Foster Wallace, This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life"
"Chuck Palahniuk, Fight Club"
Octavia E. Butler
"Charlotte Brontë, Jane Eyre"
"Dan Brown, Angels & Demons"
Criss Jami
Elizabeth Barrett Browning
"Galileo Galilei, Letter to the Grand Duchess Christina"
"Dan Brown, Angels & Demons"
"C.S. Lewis, The Lion, the Witch, and the Wardrobe"
Bertrand Russell
"Robert M. Pirsig, Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values"
Voltaire
C.S. Lewis
"Rob Bell, Velvet Elvis: Repainting the Christian Faith"
"C.S. Lewis, Letters to Malcolm: Chiefly on Prayer"
John Lennon
Steven Weinberg
"Sherrilyn Kenyon, Acheron"
"Sam Harris, Letter to a Christian Nation"
"Douglas Adams, So Long, and Thanks for All the Fish"
 that is God. Everything else is good when it looks to Him and bad when it turns from Him.
Albert Einstein
"Donald Miller, Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality"
Albert Einstein
"Carl Sagan, Pale Blue Dot: A Vision of the Human Future in Space"
"Salman Rushdie, The Satanic Verses"
"C.S. Lewis, The Collected Letters of C.S. Lewis, Volume 3: Narnia, Cambridge, and Joy, 1950 - 1963"
Carolyn McCulley
"Cassandra Clare, City of Bones"
Tyler Perry
"Victor Hugo, Les Misérables"
"C.S. Lewis, The Problem of Pain"
"Haruki Murakami, Kafka on the Shore"
"Alan W. Watts, The Essential Alan Watts"
"Francis Chan, Crazy Love: Overwhelmed by a Relentless God"
"Christopher Hitchens, god is Not Great: How Religion Poisons Everything"
"Chuck Palahniuk, Fight Club"
Corrie ten Boom
Albert Einstein
 His plans are never rushed.
"Anonymous, The Qur'an / القرآن الكريم"
"Leigh Bardugo, Six of Crows"
Kabir
A.W. Tozer
C.S. Lewis
"Nikos Kazantzakis, Zorba the Greek"
"Donald Miller, Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality"
"Mary (mother of Jesus), Holy Bible: King James Version"
Tom Hiddleston
H.P. Lovecraft
Joel Osteen
"Nicholas Sparks, The Last Song"
Madeleine L'Engle
 and each mind perceives a different beauty.
"Elizabeth Gilbert, Eat, Pray, Love"
"Richard Dawkins, The God Delusion"
"Anne Lamott, Plan B: Further Thoughts on Faith"
"James Frey, A Million Little Pieces"
G.K. Chesterton
"Chuck Palahniuk, Lullaby"
"Joel Osteen, Your Best Life Now: 7 Steps to Living at Your Full Potential"
Arthur Schopenhauer
"Graham Greene, The End of the Affair"
"Henry Miller, Tropic of Cancer"
Rob Bell
"Anne Rice, Interview with the Vampire"
"Mahatma Gandhi, The Story of My Experiments With Truth"
Madeleine L'Engle
Martin Luther
Fyodor Dostoyevsky
"John Fante, Ask the Dust"
Francis Chan
"C.S. Lewis, The Screwtape Letters"
"Cormac McCarthy, The Road"
C.S. Lewis
Johnny Cash
Lenny Bruce
"Christopher Hitchens, Hitch-22: A Memoir"
Thomas S. Monson
"C.S. Lewis, Mere Christianity"
"Anonymous, The Qur'an / القرآن الكريم"
Elisabeth Elliot
"Cormac McCarthy, The Crossing"
Hubert Reeves
Donald Miller
"Mark Haddon, The Curious Incident of the Dog in the Night-Time"
"Leo Tolstoy, War and Peace"
"C.S. Lewis, The Weight of Glory"
"Richelle Mead, Succubus Heat"
"Terry Pratchett, Small Gods"
Elizabeth Gilbert
"Criss Jami, Venus in Arms"
"Søren Kierkegaard, The Journals of Kierkegaard"
"Criss Jami, Killosophy"
C.S. Lewis
"Anonymous, The Holy Bible: New American Standard Version, NASB"
C.S. Lewis
"C.S. Lewis, Mere Christianity"
Albert Einstein
"Brennan Manning, The Ragamuffin Gospel: Good News for the Bedraggled, Beat-Up, and Burnt Out"
"Melina Marchetta, On the Jellicoe Road"
Charles Haddon Spurgeon
"Neil Gaiman, Season of Mists"
"Elizabeth Gilbert, Eat, Pray, Love"
"Richelle Mead, Succubus Shadows"
"A.W. Tozer, The Pursuit of God"
Tom Robbins
"Criss Jami, Killosophy"
"Christopher Hitchens, god is Not Great: How Religion Poisons Everything"
"Christopher Hitchens, god is Not Great: How Religion Poisons Everything"
"Madeleine L'Engle, Walking on Water: Reflections on Faith and Art"
Desmond Tutu
D.H. Lawrence
Joseph Smith Jr.
Bob Dylan
"Leo Tolstoy, War and Peace"
John Piper
"Graham Greene, Brighton Rock"
Rabindranath Tagore
"José Rizal, Noli Me Tángere"
"John Green, Looking for Alaska"
"Jonathan Safran Foer, Everything Is Illuminated"
"Albert Camus, The Fall"
"Anonymous, Holy Bible: King James Version"
Craig Groeschel
"Thomas à Kempis, The Inner Life"
Pablo Picasso
Teresa of Ávila
"Karen Kingsbury, Oceans Apart"
"Dan Brown, The Da Vinci Code"
"Douglas Adams, The Restaurant at the End of the Universe"
"Anonymous, Holy Bible: New International Version"
"Elisabeth Elliot, Passion and Purity: Learning to Bring Your Love Life Under Christ's Control"
Charles Haddon Spurgeon
"Pierce Brown, Red Rising"
"Joshilyn Jackson, Gods in Alabama"
"Mark  Lawrence, Prince of Thorns"
"Martin Luther, The Sermons of Martin Luther: 7 Volumes"
"Libba Bray, Rebel Angels"
"Corrie ten Boom, The Hiding Place: The Triumphant True Story of Corrie Ten Boom"
"Thomas S. Monson, Pathways To Perfection: Discourses Of Thomas S. Monson"
 I see Him all around me.
"Nicholas Sparks, The Last Song"
"Amit Ray, Om Chanting and Meditation"
Georges Duhamel
"Brennan Manning, Abba's Child: The Cry of the Heart for Intimate Belonging"
"James McBride, The Color of Water: A Black Man's Tribute to His White Mother"
"Cormac McCarthy, No Country for Old Men"
"Bram Stoker, Dracula"
"Amit Ray, Om Chanting and Meditation"
"Joel Osteen, Your Best Life Now: 7 Steps to Living at Your Full Potential"
"Henry Miller, Sexus"
"Alexandre Dumas, The Count of Monte Cristo"
"Stephen King, The Dark Tower"
Jean-Paul Sartre
Bill Cosby
Anatole France
Stephen King
"C.S. Lewis, The Four Loves"
John Wesley
"Rachel Van Dyken, Ruin"
Arianna Huffington
Jalaluddin Rumi
Edgar Allan Poe
"Alice Walker, The Color Purple"
Shane Claiborne
David Attenborough
Sam Harris
"Bertrand Russell, Why I Am Not a Christian and Other Essays on Religion and Related Subjects"
"Swami Vivekananda, Raja-Yoga"
"E.A. Bucchianeri, Brushstrokes of a Gadfly"
"Amit Ray, Nonviolence: The Transforming Power"
Charles R. Swindoll
Desmond Tutu
Anne Frank
Søren Kierkegaard
Shannon L. Alder
Carl Sagan
Henry Wadsworth Longfellow
Richard Dawkins
"Isaac Newton, The Principia: Mathematical Principles of Natural Philosophy"
Henry David Thoreau
"Salman Rushdie, The Satanic Verses"
Richard Rohr
"Tony Kushner, Angels in America"
Jules Renard
"Richard Dawkins, The Greatest Show on Earth: The Evidence for Evolution"
"Lemony Snicket, The Hostile Hospital"
"Robert A. Heinlein, Stranger in a Strange Land"
Wayne W. Dyer
"Jennifer Donnelly, Revolution"
"Anonymous, Holy Bible: King James Version"
Sam Harris
Stendhal
Brian Jacques
"Cecelia Ahern, The Book of Tomorrow"
"Nicholas Sparks, The Last Song"
Vincent van Gogh
"Margaret Atwood, The Blind Assassin"
"A.W. Tozer, The Knowledge of the Holy"
"Toba Beta, Master of Stupidity"
"Yann Martel, Life of Pi"
"C.S. Lewis, A Grief Observed"
Martin Luther
"Thomas Merton, No Man Is an Island"
"C.S. Lewis, The Four Loves"
Mark Gorman
Marquis de Sade
Marquis de Sade
"Mikhail Bulgakov, The Master and Margarita"
Jim Butcher
Mikhail Bakunin
"Jim Butcher, Death Masks"
"Walter Isaacson, Steve Jobs"
"V.C. Andrews, Flowers in the Attic"
Rich Mullins
"Anonymous, Holy Bible: King James Version"
"J.R.R. Tolkien, The Letters of J.R.R. Tolkien"
Brett Harris
"George Saunders, CivilWarLand in Bad Decline"
Orson Welles
Elisabeth Elliot
"Frederick Buechner, A Room Called Remember: Uncollected Pieces"
"Paulo Coelho, The Devil and Miss Prym"
"Jeannette Walls, Half Broke Horses"
"Iris Murdoch, The Bell"
James Frey
Sam Harris
"William Paul Young, The Shack"
Miguel de Unamuno
Eric Clapton
Corrie ten Boom
Mother Teresa
"John Piper, A Sweet and Bitter Providence: Sex, Race, and the Sovereignty of God"
